,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,knn,rfc,log,gb,sgd,lda,svc,mlp,result
19553,2.0,4.0,3.0,3.0,14.0,6.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19554,8.0,7.0,5.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19555,7.0,7.0,8.0,5.0,16.0,13.0,2.0,3.0,1.0,0.0,2,0,0,0,0,0,0,0,2
19556,4.0,7.0,3.0,8.0,8.0,12.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19557,12.0,10.0,6.0,3.0,12.0,14.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19558,9.0,8.0,10.0,2.0,10.0,16.0,2.0,2.0,0.0,0.0,1,0,0,2,0,2,0,0,1
19559,3.0,3.0,4.0,4.0,9.0,11.0,0.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19560,7.0,7.0,1.0,9.0,19.0,15.0,1.0,3.0,1.0,1.0,2,0,2,1,2,2,2,2,2
19561,7.0,4.0,12.0,12.0,9.0,14.0,1.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19562,7.0,5.0,4.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19563,3.0,1.0,9.0,2.0,9.0,10.0,2.0,1.0,0.0,0.0,2,0,1,2,2,2,2,2,2
19564,9.0,5.0,6.0,4.0,9.0,5.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19565,8.0,7.0,8.0,7.0,16.0,15.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19566,8.0,4.0,7.0,2.0,8.0,13.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19567,8.0,5.0,4.0,2.0,10.0,13.0,3.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19568,15.0,4.0,2.0,4.0,11.0,12.0,1.0,3.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19569,7.0,4.0,5.0,2.0,13.0,10.0,0.0,2.0,1.0,0.0,2,0,2,0,2,2,0,2,2
19570,9.0,8.0,8.0,6.0,12.0,10.0,2.0,2.0,0.0,1.0,0,0,2,2,2,2,2,2,0
19571,13.0,4.0,4.0,5.0,18.0,16.0,2.0,4.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19572,7.0,6.0,4.0,7.0,7.0,5.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19573,7.0,9.0,5.0,4.0,10.0,13.0,1.0,2.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19574,2.0,6.0,6.0,7.0,10.0,15.0,3.0,5.0,1.0,0.0,1,0,0,0,0,0,0,0,1
19575,12.0,4.0,13.0,4.0,9.0,10.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19576,6.0,3.0,8.0,3.0,11.0,9.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19577,9.0,2.0,11.0,4.0,13.0,14.0,1.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19578,10.0,9.0,6.0,7.0,10.0,8.0,1.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19579,6.0,4.0,5.0,3.0,10.0,10.0,1.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19580,6.0,3.0,5.0,4.0,15.0,9.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19581,7.0,8.0,1.0,1.0,20.0,4.0,3.0,1.0,0.0,0.0,1,0,0,0,2,0,0,0,1
19582,5.0,6.0,8.0,5.0,12.0,9.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19583,7.0,5.0,7.0,5.0,6.0,12.0,1.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19584,9.0,3.0,9.0,7.0,10.0,11.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19585,8.0,1.0,2.0,2.0,11.0,17.0,1.0,2.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19586,5.0,5.0,9.0,8.0,17.0,19.0,1.0,3.0,0.0,0.0,2,0,1,2,2,2,2,2,2
19587,7.0,7.0,4.0,10.0,20.0,11.0,3.0,1.0,0.0,0.0,1,0,2,0,2,0,2,2,1
19588,8.0,9.0,7.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19589,7.0,6.0,11.0,1.0,9.0,6.0,1.0,1.0,0.0,0.0,1,0,0,2,0,2,0,0,1
19590,9.0,7.0,12.0,5.0,12.0,11.0,1.0,1.0,0.0,0.0,2,0,0,2,2,2,2,2,2
19591,5.0,12.0,3.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19592,8.0,5.0,2.0,11.0,11.0,8.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19593,0.0,8.0,4.0,7.0,11.0,5.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19594,7.0,5.0,6.0,2.0,13.0,12.0,3.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19595,9.0,7.0,2.0,7.0,6.0,19.0,0.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19596,9.0,3.0,5.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19597,7.0,11.0,6.0,5.0,12.0,7.0,2.0,6.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19598,10.0,5.0,9.0,3.0,10.0,17.0,0.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19599,5.0,3.0,4.0,6.0,8.0,9.0,0.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19600,12.0,2.0,12.0,4.0,7.0,15.0,0.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19601,3.0,10.0,3.0,8.0,14.0,12.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19602,6.0,7.0,3.0,3.0,9.0,10.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19603,10.0,9.0,7.0,4.0,10.0,14.0,0.0,2.0,0.0,0.0,0,0,0,2,2,2,2,2,0
19604,8.0,8.0,5.0,11.0,11.0,13.0,2.0,1.0,0.0,0.0,2,0,2,2,2,0,2,2,2
19605,7.0,12.0,2.0,6.0,8.0,9.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19606,9.0,6.0,7.0,8.0,11.0,20.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19607,10.0,6.0,6.0,3.0,7.0,6.0,1.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19608,4.0,8.0,4.0,4.0,8.0,13.0,0.0,5.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19609,3.0,7.0,3.0,5.0,6.0,9.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19610,8.0,6.0,8.0,3.0,14.0,16.0,3.0,4.0,0.0,0.0,2,0,0,2,2,2,2,2,2
19611,5.0,13.0,3.0,4.0,9.0,7.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19612,5.0,6.0,7.0,1.0,13.0,9.0,3.0,2.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19613,13.0,4.0,12.0,3.0,6.0,11.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19614,11.0,3.0,6.0,1.0,13.0,11.0,2.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19615,5.0,2.0,6.0,5.0,18.0,13.0,2.0,4.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19616,7.0,3.0,9.0,6.0,10.0,17.0,3.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19617,6.0,9.0,8.0,7.0,20.0,12.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19618,10.0,11.0,5.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0
19619,5.0,5.0,8.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,0,0,0,2,0,2,0,0,0
19620,14.0,3.0,10.0,1.0,12.0,17.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19621,2.0,4.0,3.0,1.0,11.0,12.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19622,6.0,0.0,2.0,8.0,10.0,12.0,2.0,5.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19623,4.0,5.0,4.0,2.0,15.0,16.0,1.0,3.0,1.0,0.0,2,0,0,0,0,0,0,0,2
19624,7.0,8.0,7.0,5.0,16.0,11.0,1.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19625,6.0,7.0,10.0,1.0,10.0,7.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19626,2.0,4.0,8.0,3.0,10.0,4.0,0.0,1.0,0.0,0.0,2,0,0,2,0,0,0,0,2
19627,10.0,3.0,12.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19628,5.0,9.0,1.0,6.0,13.0,15.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19629,9.0,9.0,5.0,2.0,16.0,11.0,3.0,2.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19630,12.0,4.0,9.0,2.0,12.0,8.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19631,2.0,7.0,2.0,0.0,17.0,13.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19632,11.0,2.0,6.0,2.0,11.0,12.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19633,15.0,2.0,7.0,0.0,10.0,9.0,2.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19634,10.0,4.0,5.0,6.0,13.0,11.0,0.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19635,5.0,8.0,3.0,4.0,14.0,12.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19636,3.0,12.0,8.0,4.0,11.0,9.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19637,8.0,8.0,7.0,8.0,9.0,21.0,2.0,2.0,0.0,0.0,1,0,0,0,2,0,2,2,1
19638,6.0,6.0,5.0,12.0,10.0,5.0,3.0,2.0,0.0,0.0,0,0,2,0,2,0,2,2,0
19639,8.0,4.0,12.0,6.0,14.0,10.0,4.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19640,9.0,1.0,2.0,3.0,10.0,18.0,2.0,4.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19641,4.0,6.0,6.0,3.0,17.0,12.0,4.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19642,1.0,4.0,2.0,5.0,9.0,11.0,3.0,5.0,0.0,1.0,1,0,1,2,2,1,2,2,1
19643,7.0,7.0,3.0,2.0,9.0,16.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19644,11.0,3.0,7.0,3.0,11.0,8.0,2.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19645,3.0,11.0,4.0,6.0,12.0,12.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19646,8.0,5.0,6.0,5.0,16.0,9.0,3.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19647,19.0,5.0,7.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19648,6.0,8.0,9.0,5.0,11.0,6.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19649,6.0,6.0,5.0,4.0,9.0,13.0,3.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19650,12.0,4.0,7.0,4.0,12.0,8.0,2.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19651,7.0,3.0,2.0,1.0,12.0,9.0,1.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19652,5.0,10.0,7.0,6.0,17.0,7.0,3.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19653,6.0,4.0,7.0,7.0,8.0,18.0,0.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19654,4.0,9.0,7.0,8.0,19.0,14.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19655,7.0,5.0,3.0,6.0,13.0,12.0,0.0,2.0,1.0,0.0,1,0,2,0,2,2,2,2,1
19656,7.0,4.0,7.0,8.0,7.0,10.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19657,21.0,12.0,11.0,3.0,12.0,9.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19658,5.0,2.0,11.0,8.0,10.0,9.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19659,6.0,4.0,5.0,4.0,17.0,13.0,5.0,2.0,0.0,0.0,0,0,2,0,2,1,2,2,0
19660,8.0,6.0,8.0,6.0,17.0,14.0,2.0,2.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19661,9.0,4.0,12.0,6.0,5.0,7.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19662,6.0,8.0,7.0,4.0,7.0,10.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19663,10.0,9.0,8.0,7.0,13.0,8.0,2.0,0.0,0.0,0.0,2,0,2,2,2,0,2,2,2
19664,15.0,13.0,3.0,5.0,9.0,7.0,2.0,3.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19665,9.0,9.0,6.0,6.0,19.0,8.0,2.0,1.0,0.0,0.0,2,0,0,0,2,0,2,2,2
19666,10.0,12.0,10.0,5.0,11.0,9.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19667,7.0,1.0,5.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19668,8.0,5.0,4.0,5.0,10.0,7.0,3.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19669,13.0,9.0,5.0,7.0,14.0,1.0,2.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19670,10.0,3.0,8.0,0.0,13.0,11.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19671,10.0,5.0,8.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19672,1.0,11.0,2.0,12.0,12.0,13.0,0.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19673,7.0,8.0,4.0,7.0,7.0,3.0,1.0,1.0,0.0,0.0,0,0,0,0,2,0,2,2,0
19674,6.0,11.0,4.0,10.0,5.0,12.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19675,8.0,5.0,11.0,2.0,7.0,12.0,3.0,1.0,0.0,0.0,1,0,0,2,2,2,0,2,1
19676,5.0,9.0,1.0,3.0,10.0,11.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19677,5.0,3.0,6.0,4.0,10.0,15.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19678,2.0,13.0,4.0,9.0,13.0,10.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19679,5.0,16.0,2.0,13.0,14.0,9.0,2.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19680,7.0,5.0,6.0,9.0,8.0,8.0,3.0,1.0,1.0,0.0,0,0,0,0,2,0,1,2,0
19681,10.0,4.0,4.0,9.0,14.0,8.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19682,5.0,8.0,2.0,8.0,4.0,9.0,1.0,2.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19683,6.0,12.0,4.0,8.0,15.0,13.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19684,11.0,11.0,6.0,9.0,10.0,9.0,1.0,1.0,0.0,0.0,1,0,2,0,2,0,2,2,1
19685,7.0,9.0,4.0,10.0,11.0,12.0,2.0,3.0,0.0,0.0,2,0,0,0,2,0,2,2,2
19686,7.0,5.0,6.0,5.0,15.0,12.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19687,16.0,2.0,4.0,1.0,10.0,9.0,1.0,4.0,0.0,2.0,2,0,2,2,2,2,2,2,2
19688,14.0,3.0,9.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19689,7.0,4.0,1.0,6.0,15.0,11.0,3.0,3.0,1.0,0.0,2,0,2,0,2,0,2,2,2
19690,6.0,6.0,7.0,2.0,15.0,6.0,3.0,4.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19691,8.0,3.0,7.0,5.0,9.0,13.0,1.0,5.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19692,8.0,1.0,4.0,2.0,6.0,16.0,0.0,4.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19693,8.0,9.0,8.0,8.0,10.0,3.0,1.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1
19694,5.0,9.0,1.0,1.0,6.0,14.0,0.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19695,4.0,7.0,1.0,9.0,13.0,6.0,3.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19696,9.0,4.0,11.0,8.0,14.0,19.0,1.0,6.0,1.0,0.0,1,0,2,0,2,2,1,2,1
19697,8.0,6.0,7.0,4.0,3.0,7.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19698,10.0,9.0,5.0,10.0,12.0,6.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19699,4.0,12.0,4.0,5.0,9.0,14.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19700,4.0,9.0,5.0,9.0,15.0,9.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19701,9.0,6.0,10.0,3.0,9.0,6.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19702,7.0,3.0,7.0,4.0,9.0,13.0,2.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19703,12.0,6.0,10.0,5.0,7.0,10.0,1.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19704,10.0,14.0,4.0,5.0,10.0,11.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19705,13.0,10.0,4.0,4.0,10.0,7.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19706,5.0,6.0,6.0,5.0,14.0,18.0,3.0,5.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19707,8.0,7.0,9.0,7.0,11.0,8.0,2.0,1.0,0.0,0.0,2,0,0,2,2,2,2,2,2
19708,5.0,5.0,2.0,2.0,13.0,11.0,2.0,2.0,0.0,0.0,2,0,0,2,2,0,2,2,2
19709,8.0,3.0,8.0,3.0,8.0,11.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19710,10.0,6.0,5.0,1.0,10.0,6.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19711,8.0,4.0,4.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19712,6.0,9.0,5.0,7.0,10.0,13.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19713,6.0,1.0,5.0,2.0,14.0,15.0,4.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19714,9.0,11.0,5.0,4.0,16.0,14.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19715,11.0,4.0,9.0,2.0,9.0,19.0,3.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19716,7.0,8.0,5.0,2.0,11.0,15.0,1.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19717,11.0,10.0,2.0,11.0,14.0,12.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19718,0.0,5.0,3.0,8.0,11.0,8.0,2.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19719,8.0,10.0,2.0,11.0,15.0,14.0,0.0,3.0,0.0,0.0,0,0,2,0,2,0,2,2,0
19720,15.0,10.0,10.0,3.0,6.0,8.0,0.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19721,10.0,5.0,7.0,3.0,7.0,22.0,3.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19722,13.0,14.0,8.0,13.0,14.0,11.0,2.0,0.0,0.0,0.0,1,0,0,0,2,0,2,2,1
19723,5.0,2.0,10.0,1.0,9.0,13.0,0.0,2.0,0.0,0.0,2,0,1,2,2,2,2,2,2
19724,8.0,7.0,8.0,5.0,19.0,7.0,4.0,1.0,0.0,0.0,0,0,0,0,2,0,2,2,0
19725,8.0,7.0,5.0,1.0,12.0,8.0,3.0,1.0,0.0,0.0,0,0,0,2,2,0,0,2,0
19726,8.0,12.0,7.0,4.0,15.0,11.0,4.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19727,3.0,7.0,0.0,6.0,17.0,17.0,2.0,7.0,0.0,2.0,2,0,2,2,2,2,2,2,2
19728,10.0,8.0,3.0,2.0,7.0,18.0,2.0,3.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19729,11.0,6.0,4.0,1.0,12.0,8.0,3.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19730,9.0,2.0,5.0,4.0,17.0,5.0,2.0,1.0,1.0,0.0,2,0,2,0,2,2,2,2,2
19731,6.0,7.0,6.0,2.0,9.0,10.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19732,8.0,5.0,5.0,6.0,7.0,13.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19733,12.0,3.0,10.0,2.0,9.0,14.0,3.0,4.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19734,6.0,7.0,3.0,10.0,12.0,9.0,1.0,0.0,0.0,0.0,0,0,2,0,2,0,2,2,0
19735,9.0,5.0,9.0,0.0,17.0,14.0,2.0,5.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19736,13.0,8.0,4.0,8.0,12.0,14.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19737,4.0,2.0,8.0,2.0,8.0,14.0,0.0,1.0,0.0,0.0,0,0,1,2,2,2,2,2,0
19738,7.0,4.0,4.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19739,6.0,7.0,6.0,6.0,11.0,9.0,1.0,5.0,0.0,0.0,2,0,0,2,2,0,2,2,2
19740,8.0,8.0,5.0,8.0,12.0,10.0,4.0,2.0,0.0,0.0,0,0,2,0,2,0,2,2,0
19741,10.0,3.0,11.0,4.0,13.0,5.0,2.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19742,9.0,3.0,6.0,2.0,6.0,14.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19743,6.0,6.0,5.0,3.0,12.0,15.0,2.0,3.0,0.0,0.0,2,0,0,2,2,0,0,0,2
19744,9.0,8.0,3.0,1.0,5.0,14.0,1.0,1.0,0.0,0.0,0,0,0,2,2,2,2,2,0
19745,16.0,6.0,12.0,4.0,10.0,9.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19746,20.0,8.0,11.0,1.0,5.0,9.0,0.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19747,12.0,7.0,5.0,6.0,11.0,13.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19748,9.0,1.0,9.0,1.0,14.0,13.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19749,9.0,7.0,4.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19750,4.0,14.0,1.0,6.0,11.0,9.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19751,7.0,8.0,9.0,5.0,17.0,10.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19752,8.0,9.0,6.0,7.0,8.0,12.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19753,6.0,7.0,6.0,2.0,6.0,9.0,0.0,1.0,0.0,0.0,0,0,0,2,0,2,0,0,0
19754,9.0,6.0,7.0,5.0,12.0,12.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19755,11.0,2.0,7.0,3.0,14.0,13.0,2.0,3.0,0.0,1.0,1,0,2,2,2,2,2,2,1
19756,5.0,3.0,6.0,5.0,13.0,11.0,3.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19757,9.0,1.0,11.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19758,12.0,6.0,13.0,4.0,9.0,7.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
19759,7.0,14.0,2.0,4.0,9.0,10.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0
19760,11.0,2.0,9.0,2.0,10.0,10.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19761,13.0,6.0,11.0,3.0,12.0,15.0,1.0,4.0,0.0,1.0,1,0,2,2,2,2,2,2,1
19762,8.0,4.0,6.0,4.0,15.0,7.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19763,5.0,12.0,2.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19764,11.0,4.0,3.0,2.0,12.0,13.0,3.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19765,5.0,14.0,1.0,10.0,11.0,13.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19766,9.0,3.0,8.0,5.0,11.0,13.0,1.0,4.0,0.0,1.0,1,0,2,2,2,2,2,2,1
19767,2.0,4.0,4.0,6.0,9.0,17.0,3.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19768,3.0,5.0,5.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19769,9.0,5.0,3.0,4.0,12.0,13.0,1.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19770,16.0,2.0,12.0,4.0,8.0,7.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19771,9.0,13.0,6.0,5.0,7.0,6.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19772,4.0,10.0,3.0,5.0,7.0,9.0,0.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,1
19773,16.0,9.0,7.0,6.0,10.0,5.0,0.0,2.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19774,4.0,10.0,4.0,5.0,8.0,12.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
19775,4.0,4.0,10.0,6.0,14.0,13.0,0.0,1.0,0.0,0.0,0,0,1,2,2,2,0,0,0
19776,10.0,12.0,8.0,3.0,10.0,12.0,2.0,3.0,0.0,0.0,2,0,0,0,0,0,0,0,2
19777,13.0,9.0,2.0,10.0,12.0,9.0,3.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
19778,7.0,1.0,7.0,4.0,7.0,14.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
19779,12.0,11.0,6.0,10.0,10.0,7.0,1.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
19780,15.0,2.0,17.0,5.0,12.0,5.0,2.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
